id,% housing units that are 5+ units,% housing units that are 3-4 units,% renter-occupied (out of total occupied),% of workers taking public transit (incl. taxis),Median gross rent,Median gross rent as a percentage of household income,% non-family households,% non-Hispanic white,% of renters paying >35% of income,“income diversity” (which I calculated by taking variance between the logs of the mean household incomes of the five quintiles),Gini index (inequality),population-density
1,0.135116115411682,0.0429275158339198,0.0847457627118644,0.00208623087621697,980,0.183999996185303,0.252118644067797,0.991956124314442,0.1875,0.133560301210041,0.402,21.426276903308707,42.604997,-73.310158,42.490639,-73.225908
2,0.0908227848101266,0.0604430379746835,0.247376916868442,0.0110844817255842,855,0.26,0.406779661016949,0.849607892739691,0.350734094616639,0.210016464631763,0.4799,58.548180654598646,42.725203,-73.286381,42.618029,-73.207581
3,0.0977011494252874,0.0225225225225225,0.193768257059396,0.0237550397733464,1219,0.255,0.293898085037326,0.932323110359817,0.40536013400335,0.128865436209629,0.3916,336.7724867724868,42.108184,-71.497872,42.045180,-71.451108
4,0.224670263788969,0.0514088729016787,0.300796501639856,0.0536823425022183,1225,0.312000007629395,0.305794158987974,0.913830346196509,0.497923156801661,0.171249307185412,0.4426,330.6954436450839,42.094426,-71.270367,42.028250,-71.221237
5,0.166079915507833,0.0446224256292906,0.206513828238719,0.0872687439143135,1087,0.247999992370605,0.24872634643377,0.907757848917976,0.338325991189427,0.159916645234626,0.413,421.5316315205327,42.122531,-71.438529,42.047187,-71.382613
6,0.210291876685031,0.0363380611886063,0.275933357655357,0.0918132500410981,1134,0.256000003814697,0.260488872674207,0.866946000256531,0.383869546055531,0.149664791986926,0.419,428.305582761998,42.050047,-71.241629,41.984553,-71.192971
7,0.0447075882068632,0.0328661188980184,0.160604508196721,0.0448873483535529,1106,0.311000003814697,0.264344262295082,0.976810815650461,0.476874003189793,0.16367906993084,0.4158,171.11897390535162,42.087129,-71.382444,42.018213,-71.331272
8,0.0074580484773151,0.019266625233064,0.153199741435036,0.0107665805340224,1204,0.439000015258789,0.198448610213316,0.973124059342077,0.506329113924051,0.132830888722939,0.3616,86.22420524261015,41.815793,-71.081924,41.754433,-71.036170
9,0.155629139072848,0.143899427545179,0.36398098561887,0.0466936820777307,971,0.292999992370605,0.324748781515133,0.828299904052634,0.455777814514796,0.170290221254443,0.4166,647.9323984178353,41.969868,-71.322933,41.893438,-71.266073
10,0,0.0439068100358423,0.0581068416119963,0.0203412073490814,,,0.175257731958763,0.950358851674641,0.209677419354839,0.180419201094216,0.3838,93.90142021720969,41.840125,-71.176237,41.789977,-71.138861
11,0.319243826133262,0.294415229980696,0.584384384384384,0.00716766422818296,784,0.282000007629395,0.433408408408408,0.852819143803673,0.440133607399794,0.180748958473177,0.4344,1142.2770700636943,41.752020,-71.139910,41.700666,-71.101582
12,0.270257387988561,0.36534795042898,0.657454545454545,0.0160868690931028,695,0.325999984741211,0.414363636363636,0.792972571115546,0.517284292035398,0.212884430126864,0.4892,2068.976897689769,41.692968,-71.161609,41.657282,-71.134953
13,0.315846994535519,0.390300546448087,0.737735266892934,0.0250902527075812,704,0.308999996185303,0.434279543350818,0.780254113726307,0.491426181514011,0.163660992146674,0.4355,3954.945054945055,41.702473,-71.137020,41.682937,-71.122432
14,0.261350673054985,0.337554186630162,0.65721819380356,0.0230490615739216,693,0.342000007629395,0.457877389584707,0.819334202108755,0.522768304914744,0.187147606830995,0.4695,3483.5390946502057,41.695226,-71.185931,41.672646,-71.169069
15,0.0629301868239921,0,0.16597510373444,0,486,0.217000007629395,0.29253112033195,0.950551540509699,0.16875,0.166765923743594,0.4037,206.5868263473054,41.738937,-71.197561,41.706505,-71.173355
16,0.0293788919048379,0.0649848315503752,0.180305602716469,0.0211356911371002,926,0.286000003814697,0.265025466893039,0.952408366916139,0.415254237288136,0.159451371259755,0.3982,922.9317851959362,41.778716,-71.158777,41.740684,-71.130407
17,0.126629962329759,0.0182555780933063,0.206449621971918,0.00529297056365494,989,0.272000007629395,0.275729054158309,0.872751206669592,0.378176382660688,0.175176951682636,0.3998,139.3879173290938,41.718414,-71.054363,41.615612,-70.977567
18,0.158450372325384,0.0871901215948723,0.250720757825371,0.043360818879727,964,0.276000003814697,0.281816309719934,0.916510284431689,0.429158110882957,0.138302746719644,0.3926,589.724175229854,42.003649,-71.358372,41.941337,-71.312044
19,0.137921727395412,0.0364372469635627,0.254497198466529,0.02401102145247,1111,0.252000007629395,0.361840165143026,0.938119100337956,0.279258400926999,0.185980091166276,0.4256,302.25694444444446,42.037393,-71.354875,41.988207,-71.318329
20,0.0542372881355932,0.0915254237288136,0.110169491525424,0.0244590780809031,823,,0.383050847457627,0.974406991260924,1,,0.3765,760.4395604395604,41.973624,-71.313329,41.959768,-71.303027
21,0.0518358531317495,0.0100791936645068,0.081798084008843,0.0177165354330709,925,0.367999992370605,0.227708179808401,0.961949439666406,0.720720720720721,0.15286982900272,0.4408,138.59154929577466,41.875578,-71.171214,41.828280,-71.135982
22,0.112221717401181,0.0364985612600333,0.175357710651828,0.0308648263216869,1123,0.306000003814697,0.269952305246423,0.934180497925311,0.490480507706256,0.146770162710262,0.3849,229.98976458546574,41.996674,-71.208242,41.918208,-71.149892
23,0.188482704402516,0.0255503144654088,0.24589482436084,0.03504494895627,1281,0.287000007629395,0.276241945541467,0.847733294083014,0.437869822485207,0.144642357135394,0.3916,213.27250103691415,41.976577,-71.074966,41.905415,-71.022032
